make,model_year,engine_type,vehicle_age,mileage,driving_condition,service_interval,days_since_service,oil_level,tire_pressure,brake_wear,fault_codes,maintenance_cost
Tesla,2018,electric,6,117855.9,mixed,365,20,N/A,32.5,100.0,2,494.6
Chevrolet,2015,diesel,9,91075.6,highway,180,0,High,35.7,100.0,1,581.15
BMW,2010,electric,14,156394.8,highway,365,16,N/A,31.7,100.0,2,508.62
Toyota,2013,diesel,11,371589.2,highway,365,50,High,36.6,100.0,1,730.43
Chevrolet,2023,diesel,1,12215.0,highway,180,13,High,34.2,14.4,0,211.6
Toyota,2013,diesel,11,361326.6,city,180,58,High,36.0,100.0,0,497.49
Tesla,2013,diesel,11,140316.8,mixed,365,82,High,34.2,100.0,0,414.19
Honda,2015,diesel,9,273118.0,highway,365,305,Low,30.2,100.0,2,630.1
Chevrolet,2014,diesel,10,190320.6,city,180,123,Medium,31.9,100.0,4,1233.6
BMW,2010,diesel,14,245112.3,mixed,90,33,High,29.2,100.0,2,568.57
Ford,2022,diesel,2,36215.8,highway,90,5,High,33.6,58.1,0,163.21
BMW,2011,diesel,13,318962.8,mixed,365,364,Low,28.6,100.0,0,603.42
Toyota,2010,diesel,14,506518.1,mixed,90,48,Medium,33.9,100.0,1,856.7
Chevrolet,2015,diesel,9,236634.6,highway,365,5,High,25.0,100.0,0,617.3
BMW,2015,gas,9,164846.4,mixed,180,116,Medium,35.4,100.0,3,839.29
Honda,2014,gas,10,95668.9,mixed,180,117,Medium,29.7,100.0,1,469.33
Tesla,2018,diesel,6,196338.3,highway,90,68,Low,30.1,100.0,0,614.78
Tesla,2023,diesel,1,21730.7,mixed,180,6,High,37.1,49.4,0,208.01
Honda,2012,diesel,12,148367.0,mixed,90,76,Low,34.0,100.0,1,716.15
Chevrolet,2014,gas,10,172352.0,mixed,365,128,High,35.5,100.0,1,440.83
BMW,2013,diesel,11,192527.6,highway,180,140,Low,30.0,100.0,0,667.23
Toyota,2021,gas,3,79451.7,mixed,90,42,High,35.9,100.0,1,584.72
Tesla,2013,diesel,11,140091.2,mixed,365,26,High,32.6,100.0,2,552.21
Chevrolet,2020,gas,4,120383.7,mixed,180,115,Medium,33.4,100.0,1,359.87
Tesla,2011,gas,13,259996.2,city,90,2,High,37.5,100.0,1,538.94
Chevrolet,2023,electric,1,7336.2,mixed,365,313,N/A,29.5,8.8,0,134.97
Ford,2021,diesel,3,60110.6,highway,180,88,High,35.7,85.8,0,678.92
Toyota,2021,gas,3,79307.2,mixed,90,16,High,34.2,100.0,1,630.93
Ford,2013,diesel,11,168822.0,highway,90,44,High,32.4,100.0,3,746.29
Ford,2018,diesel,6,115683.6,city,90,77,Low,29.7,100.0,0,645.39
BMW,2015,gas,9,165273.6,mixed,180,100,Medium,32.3,100.0,2,719.09
Ford,2015,electric,9,293220.5,highway,180,28,N/A,30.5,100.0,1,404.63
Tesla,2023,electric,1,25478.0,highway,365,101,N/A,36.6,34.8,0,137.92
BMW,2020,electric,4,66482.7,highway,180,122,N/A,33.3,85.6,0,433.88
Honda,2022,diesel,2,71737.1,mixed,365,53,High,31.0,100.0,1,549.9
Ford,2012,electric,12,231722.3,city,90,26,N/A,28.7,100.0,1,465.69
Honda,2013,diesel,11,133504.4,city,180,101,Medium,31.6,100.0,3,949.06
Chevrolet,2017,diesel,7,130661.5,city,365,116,High,36.7,100.0,2,564.09
Honda,2018,diesel,6,78456.9,highway,90,44,High,33.3,100.0,0,382.68
Toyota,2011,gas,13,232405.3,mixed,365,113,High,32.5,100.0,0,682.02
BMW,2015,gas,9,164469.2,mixed,180,86,High,38.1,100.0,1,493.03
BMW,2023,diesel,1,35275.1,mixed,90,30,High,31.8,76.0,1,472.02
BMW,2015,diesel,9,151974.0,mixed,365,163,High,30.6,100.0,2,683.56
BMW,2012,gas,12,319637.1,mixed,180,36,High,34.2,100.0,2,472.64
Chevrolet,2021,gas,3,82209.9,city,365,194,Medium,34.3,100.0,0,551.79
Honda,2012,gas,12,430597.2,highway,365,291,Low,31.2,100.0,1,601.24
Tesla,2019,gas,5,168029.7,city,180,118,Medium,30.6,100.0,0,523.39
Ford,2022,gas,2,72362.7,highway,90,4,High,37.3,100.0,1,466.16
BMW,2016,electric,8,195115.2,city,365,206,N/A,31.7,100.0,1,480.33
Ford,2022,diesel,2,36132.9,highway,90,51,Medium,28.6,55.6,1,294.31
BMW,2015,gas,9,163960.0,mixed,180,48,High,33.6,100.0,1,532.25
Toyota,2010,diesel,14,421315.3,city,90,5,High,35.7,100.0,3,930.95
Chevrolet,2014,gas,10,172455.8,mixed,365,223,Medium,32.4,100.0,0,550.42
Ford,2016,diesel,8,136201.1,highway,180,22,High,34.6,100.0,3,900.8
BMW,2013,gas,11,115817.3,mixed,365,144,High,29.9,100.0,4,946.03
BMW,2013,diesel,11,193436.3,highway,180,109,Medium,34.9,100.0,1,592.9
Honda,2020,diesel,4,48299.1,city,365,211,Medium,30.1,100.0,1,758.84
BMW,2012,diesel,12,341199.5,highway,365,299,Low,33.9,100.0,0,578.76
BMW,2010,gas,14,406763.5,mixed,365,40,High,35.3,100.0,1,497.36
Tesla,2014,electric,10,322500.8,highway,180,142,N/A,33.3,100.0,1,462.04
Toyota,2017,diesel,7,256223.1,mixed,90,43,High,29.3,100.0,1,544.41
Chevrolet,2014,diesel,10,334205.7,mixed,365,185,Medium,29.4,100.0,2,631.02
Toyota,2017,diesel,7,109268.6,highway,90,85,Low,37.8,100.0,0,716.38
Honda,2021,gas,3,100380.5,highway,90,49,Medium,30.7,100.0,0,410.62
Ford,2014,gas,10,274744.8,mixed,365,51,High,35.3,100.0,1,470.42
Ford,2010,gas,14,316631.9,city,365,69,High,33.4,100.0,0,312.42
Toyota,2010,diesel,14,148818.2,mixed,90,67,Medium,30.0,100.0,2,846.66
Honda,2020,diesel,4,41039.9,city,90,62,Medium,31.4,100.0,0,441.87
Ford,2015,electric,9,292753.2,highway,180,150,N/A,38.1,100.0,0,364.45
Chevrolet,2011,gas,13,227927.3,mixed,365,108,High,40.0,100.0,0,475.78
Honda,2011,electric,13,346615.0,mixed,365,117,N/A,32.0,100.0,0,459.38
Honda,2021,diesel,3,96912.8,mixed,180,108,Medium,31.8,100.0,0,643.9
Chevrolet,2021,diesel,3,94183.0,mixed,180,94,Medium,28.1,100.0,0,755.27
Toyota,2017,diesel,7,256672.1,mixed,90,43,High,28.1,100.0,0,429.89
BMW,2016,diesel,8,269170.6,mixed,90,51,Medium,30.4,100.0,1,634.1
Chevrolet,2018,electric,6,138644.6,highway,365,66,N/A,31.7,100.0,0,310.69
Ford,2020,gas,4,115218.9,highway,365,155,High,32.9,100.0,3,830.58
Ford,2015,electric,9,231388.5,mixed,90,66,N/A,35.1,100.0,1,403.43
Toyota,2017,diesel,7,254934.2,mixed,90,77,Low,33.7,100.0,1,723.13
Toyota,2019,electric,5,112509.3,mixed,90,17,N/A,35.1,100.0,0,371.11
Tesla,2018,diesel,6,208105.1,mixed,365,154,High,31.2,100.0,0,476.88
BMW,2011,gas,13,389802.5,city,365,178,High,32.8,100.0,2,475.24
Tesla,2012,electric,12,130987.9,highway,365,59,N/A,31.9,100.0,3,475.52
BMW,2016,diesel,8,268724.4,mixed,90,73,Low,29.2,100.0,1,688.77
Honda,2012,diesel,12,298276.7,highway,365,48,High,27.1,100.0,0,540.49
Honda,2023,gas,1,14246.8,highway,90,14,High,31.0,23.7,0,167.32
Chevrolet,2023,electric,1,24363.9,city,180,72,N/A,25.6,62.5,0,184.19
Ford,2012,electric,12,325811.5,mixed,180,142,N/A,29.6,100.0,1,388.75
Tesla,2012,electric,12,130798.5,highway,365,178,N/A,34.6,100.0,0,333.7
Tesla,2013,diesel,11,141068.9,mixed,365,47,High,33.5,100.0,1,632.47
Chevrolet,2014,diesel,10,333270.3,mixed,365,71,High,33.1,100.0,1,754.89
Chevrolet,2017,diesel,7,130777.8,mixed,180,112,Medium,36.5,100.0,0,623.03
Chevrolet,2015,diesel,9,202279.7,highway,365,244,Medium,30.8,100.0,1,755.81
Ford,2014,diesel,10,267482.9,mixed,365,308,Low,35.0,100.0,0,475.77
BMW,2012,diesel,12,340500.9,highway,365,158,High,30.6,100.0,1,542.31
Tesla,2023,gas,1,28354.2,city,365,273,Medium,33.8,70.2,0,351.67
Chevrolet,2023,electric,1,6194.2,mixed,365,267,N/A,33.5,8.1,0,130.15
Toyota,2020,electric,4,129166.8,city,365,303,N/A,33.6,100.0,0,476.65
Honda,2016,electric,8,147963.7,highway,365,29,N/A,31.8,100.0,1,426.57
BMW,2022,diesel,2,46129.0,city,180,96,Medium,34.0,100.0,0,571.68
Chevrolet,2013,diesel,11,369184.5,mixed,365,250,Medium,34.2,100.0,1,688.91
Ford,2018,diesel,6,114388.9,city,90,6,High,28.7,100.0,1,568.71
BMW,2013,diesel,11,100356.4,mixed,180,91,Medium,35.5,100.0,1,839.56
Ford,2019,diesel,5,44107.1,mixed,180,112,Medium,29.3,87.8,0,561.17
BMW,2014,electric,10,135325.8,mixed,90,2,N/A,30.4,100.0,0,225.31
Honda,2021,diesel,3,88027.8,highway,90,62,Medium,33.7,100.0,1,705.34
Toyota,2010,diesel,14,423246.1,city,90,5,High,34.8,100.0,2,767.71
Tesla,2019,diesel,5,110961.1,city,90,14,High,33.7,100.0,0,618.93
Tesla,2017,diesel,7,198856.8,city,180,170,Low,34.0,100.0,2,931.7
Toyota,2017,diesel,7,253852.6,mixed,90,80,Low,29.6,100.0,1,699.03
Tesla,2014,diesel,10,213071.2,city,180,145,Low,31.4,100.0,2,720.47
BMW,2013,diesel,11,102023.0,mixed,180,149,Low,26.8,100.0,0,897.81
Tesla,2012,gas,12,208110.8,mixed,180,60,High,30.2,100.0,1,616.57
Tesla,2014,electric,10,322347.7,highway,180,119,N/A,29.0,100.0,4,762.89
Tesla,2020,gas,4,141224.6,mixed,90,60,Medium,33.0,100.0,0,502.15
Ford,2013,diesel,11,168217.3,highway,90,52,Medium,40.0,100.0,2,627.92
Ford,2014,gas,10,276932.1,mixed,365,25,High,35.3,100.0,1,623.72
Ford,2018,diesel,6,159665.6,highway,180,114,Medium,26.3,100.0,0,589.21
Honda,2022,electric,2,49524.5,highway,180,39,N/A,28.4,66.9,0,282.54
BMW,2011,gas,13,390359.2,city,365,343,Low,29.1,100.0,2,597.22
BMW,2013,electric,11,157776.4,highway,90,7,N/A,27.7,100.0,0,466.69
Tesla,2023,electric,1,34864.5,city,365,276,N/A,32.2,91.1,0,339.28
BMW,2016,diesel,8,267188.4,mixed,90,42,High,33.7,100.0,1,555.89
Chevrolet,2015,electric,9,233141.1,mixed,90,20,N/A,29.1,100.0,0,339.54
Ford,2022,gas,2,29347.0,mixed,180,130,Medium,32.3,56.6,0,179.45
Ford,2018,diesel,6,115157.9,city,90,30,High,33.7,100.0,0,493.04
Honda,2023,gas,1,28854.5,city,365,246,Medium,35.1,70.0,0,330.86
Ford,2014,gas,10,272541.4,mixed,365,26,High,33.5,100.0,0,324.91
Chevrolet,2020,electric,4,91507.9,city,90,72,N/A,34.0,100.0,0,350.66
BMW,2013,gas,11,200522.5,mixed,180,96,Medium,32.9,100.0,1,502.74
Honda,2016,electric,8,146374.8,highway,365,160,N/A,30.0,100.0,0,380.64
Honda,2021,diesel,3,98875.0,mixed,180,89,High,30.6,100.0,0,537.01
Toyota,2010,diesel,14,148690.8,mixed,90,43,High,29.0,100.0,1,691.36
Toyota,2015,gas,9,166692.1,mixed,90,42,High,37.5,100.0,1,548.58
Ford,2016,gas,8,169168.0,highway,180,30,High,28.6,100.0,1,415.03
Chevrolet,2021,gas,3,82782.7,city,365,211,Medium,35.9,100.0,2,515.49
Toyota,2023,gas,1,14566.8,mixed,90,75,Low,28.6,39.9,0,167.98
Tesla,2018,diesel,6,206487.3,mixed,365,142,High,35.3,100.0,0,687.37
Tesla,2013,diesel,11,141778.6,mixed,365,33,High,35.9,100.0,0,393.89
Tesla,2023,diesel,1,22876.3,mixed,180,79,High,36.5,42.5,0,263.36
Toyota,2020,gas,4,103149.8,city,365,3,High,29.9,100.0,0,485.81
Toyota,2021,gas,3,76930.1,mixed,90,71,Low,33.5,100.0,0,700.49
BMW,2012,diesel,12,342411.1,highway,365,97,High,31.2,100.0,1,538.04
Toyota,2010,diesel,14,147516.9,mixed,90,88,Low,30.3,100.0,1,792.71
Honda,2022,diesel,2,70615.4,mixed,365,27,High,33.1,100.0,0,405.55
Chevrolet,2017,diesel,7,132507.2,city,365,200,Medium,35.4,100.0,0,583.02
Tesla,2022,electric,2,17433.7,mixed,365,272,N/A,31.2,40.3,0,50.0
Tesla,2011,gas,13,473703.4,city,180,57,High,34.0,100.0,0,395.53
Chevrolet,2017,diesel,7,119890.5,mixed,180,126,Medium,30.3,100.0,0,555.21
Honda,2020,diesel,4,40711.7,city,90,73,Low,29.9,100.0,0,586.14
Ford,2012,electric,12,332055.6,mixed,180,8,N/A,32.0,100.0,0,404.64
Honda,2020,diesel,4,48427.1,city,365,286,Low,32.2,100.0,1,848.65
Tesla,2018,gas,6,195467.8,highway,365,87,High,35.0,100.0,0,578.96
Chevrolet,2015,diesel,9,203324.5,highway,365,317,Low,29.2,100.0,2,883.62
BMW,2016,gas,8,259105.1,mixed,365,18,High,39.5,100.0,0,602.93
Toyota,2023,electric,1,21891.6,mixed,365,80,N/A,27.6,50.9,0,117.34
Honda,2012,gas,12,109876.9,city,180,106,Medium,33.7,100.0,1,527.42
BMW,2023,diesel,1,35093.2,mixed,90,73,Low,32.1,77.3,0,413.28
Ford,2022,diesel,2,29096.5,mixed,365,310,Low,31.1,54.5,0,233.73
Ford,2018,diesel,6,113519.9,city,90,27,High,32.5,100.0,0,434.55
Honda,2013,gas,11,361110.6,city,90,49,Medium,35.0,100.0,0,663.11
Toyota,2015,gas,9,167492.8,mixed,90,64,Medium,35.5,100.0,2,634.94
Chevrolet,2021,diesel,3,93123.9,mixed,180,123,Medium,32.3,100.0,0,485.35
Tesla,2018,electric,6,117304.9,mixed,365,2,N/A,34.0,100.0,1,422.0
Toyota,2016,gas,8,233203.8,city,90,78,Low,29.0,100.0,0,367.97
Honda,2013,diesel,11,131951.4,city,180,179,Low,32.4,100.0,2,928.78
Ford,2010,gas,14,315481.2,city,365,20,High,34.2,100.0,2,505.97
Chevrolet,2020,electric,4,90296.1,city,90,36,N/A,26.2,100.0,1,414.92
Honda,2023,gas,1,29091.2,city,365,14,High,33.2,81.4,0,378.78
Toyota,2015,gas,9,165810.9,mixed,90,86,Low,32.5,100.0,1,592.32
Tesla,2023,electric,1,24477.6,highway,365,205,N/A,36.8,34.3,0,55.57
Tesla,2018,diesel,6,209210.3,mixed,365,201,Medium,33.5,100.0,0,632.12
Honda,2012,gas,12,110148.3,city,180,119,Medium,34.4,100.0,0,464.5
Tesla,2023,electric,1,25193.4,highway,365,136,N/A,32.2,36.9,0,79.09
Ford,2020,gas,4,115961.2,highway,365,299,Low,34.9,100.0,1,494.87
Ford,2020,gas,4,114766.3,highway,365,294,Low,34.7,100.0,0,473.18
Ford,2021,diesel,3,81418.1,mixed,365,24,High,29.1,100.0,0,721.75
Tesla,2010,gas,14,200561.9,mixed,180,55,High,33.9,100.0,0,516.54
Ford,2011,gas,13,152668.6,highway,180,120,Medium,36.5,100.0,1,586.0
Honda,2019,electric,5,41228.7,highway,365,89,N/A,36.0,53.6,0,168.79
Chevrolet,2017,diesel,7,128426.3,mixed,180,63,High,33.1,100.0,0,474.04
Honda,2022,diesel,2,51834.5,city,90,71,Low,34.0,100.0,0,880.62
Toyota,2020,electric,4,130483.5,city,365,179,N/A,35.7,100.0,1,560.1
Tesla,2012,gas,12,205201.7,mixed,180,88,High,29.6,100.0,0,497.32
Toyota,2023,electric,1,21500.1,mixed,365,75,N/A,34.4,41.7,0,109.61
Tesla,2015,electric,9,198519.8,mixed,90,8,N/A,27.1,100.0,0,396.14
BMW,2015,gas,9,249567.0,city,365,137,High,35.6,100.0,1,396.18
BMW,2022,diesel,2,46224.0,city,180,9,High,31.8,100.0,0,581.06
Tesla,2017,gas,7,59449.9,mixed,365,200,Medium,32.7,100.0,1,404.97
Tesla,2014,gas,10,112067.9,highway,90,61,Medium,31.3,100.0,1,457.99
Ford,2022,gas,2,70037.0,highway,90,89,Low,32.9,97.0,1,455.34
Honda,2014,diesel,10,186876.2,city,180,59,High,33.8,100.0,1,592.53
Chevrolet,2021,diesel,3,93112.0,mixed,180,146,Low,35.3,100.0,1,739.67
Chevrolet,2019,gas,5,126046.8,highway,365,106,High,36.9,100.0,0,367.32
Honda,2012,diesel,12,359193.3,highway,90,37,High,33.1,100.0,1,557.03
Tesla,2022,electric,2,19958.3,mixed,365,133,N/A,28.0,40.0,0,217.98
Chevrolet,2015,diesel,9,204105.7,highway,365,220,Medium,36.9,100.0,0,719.14
BMW,2021,electric,3,56293.8,city,365,302,N/A,28.6,100.0,1,453.0
Ford,2012,electric,12,329722.2,mixed,180,172,N/A,31.7,100.0,1,369.03
Chevrolet,2017,diesel,7,131911.6,city,365,132,High,31.5,100.0,1,628.7
Chevrolet,2023,diesel,1,14288.6,highway,180,77,High,33.0,14.3,0,259.18
Toyota,2016,gas,8,233021.0,city,90,52,Medium,29.2,100.0,1,557.38
Chevrolet,2017,gas,7,201759.4,mixed,90,65,Medium,29.1,100.0,0,411.72
Ford,2014,gas,10,276303.2,mixed,365,61,High,32.9,100.0,2,598.01
Chevrolet,2013,electric,11,146475.2,mixed,365,22,N/A,30.6,100.0,1,494.87
BMW,2010,diesel,14,157776.0,highway,180,43,High,37.0,100.0,1,751.87
Chevrolet,2015,diesel,9,160896.1,city,90,51,Medium,31.3,100.0,1,631.6
BMW,2016,diesel,8,268658.6,mixed,90,45,High,29.9,100.0,2,685.9
BMW,2011,gas,13,388223.0,city,365,146,High,38.0,100.0,1,521.14
Ford,2011,gas,13,151926.7,highway,180,83,High,34.4,100.0,1,408.96
BMW,2020,electric,4,64884.7,highway,180,46,N/A,40.0,87.8,2,637.43
BMW,2013,diesel,11,191485.1,highway,180,90,High,27.2,100.0,0,553.28
BMW,2010,electric,14,153261.3,highway,365,307,N/A,33.6,100.0,0,312.31
Ford,2012,electric,12,233729.9,city,90,23,N/A,34.5,100.0,2,524.45
Honda,2022,electric,2,47926.0,mixed,365,144,N/A,33.1,99.4,0,332.14
Ford,2016,diesel,8,138181.0,highway,180,88,High,31.9,100.0,0,599.26
Honda,2021,diesel,3,97704.3,mixed,180,173,Low,36.7,100.0,0,616.01
Toyota,2020,electric,4,128656.5,city,365,63,N/A,34.4,100.0,0,482.05
Chevrolet,2021,diesel,3,93528.9,mixed,180,118,Medium,27.9,100.0,0,605.09
BMW,2012,diesel,12,343395.6,highway,365,222,Medium,30.4,100.0,0,377.36
Ford,2022,diesel,2,37439.0,highway,90,27,High,29.5,49.9,0,137.15
Toyota,2017,diesel,7,256326.6,mixed,90,49,Medium,32.6,100.0,0,527.43
Tesla,2017,gas,7,60260.1,mixed,365,319,Low,35.8,100.0,0,485.94
Ford,2011,gas,13,151803.5,highway,180,155,Low,31.9,100.0,1,669.54
Ford,2014,gas,10,277247.9,mixed,365,341,Low,32.2,100.0,1,746.04
Chevrolet,2017,diesel,7,120557.1,mixed,180,55,High,30.1,100.0,0,406.43
Honda,2021,diesel,3,99200.0,mixed,180,58,High,35.3,100.0,0,526.54
BMW,2010,diesel,14,157011.0,highway,180,132,Medium,36.7,100.0,1,616.43
Tesla,2014,diesel,10,211995.7,city,180,171,Low,32.9,100.0,0,604.69
BMW,2010,electric,14,153299.3,highway,365,219,N/A,37.7,100.0,3,588.87
Honda,2015,diesel,9,271865.5,highway,365,184,Medium,31.4,100.0,0,529.69
Tesla,2013,diesel,11,140455.2,mixed,365,46,High,28.8,100.0,0,451.24
BMW,2022,diesel,2,44824.7,city,180,120,Medium,35.4,100.0,0,569.21
Ford,2016,diesel,8,135729.1,highway,180,152,Low,32.7,100.0,2,787.32
Honda,2019,electric,5,42041.8,highway,365,101,N/A,31.3,58.3,0,176.39
Chevrolet,2017,gas,7,200192.1,mixed,90,43,High,33.2,100.0,0,458.73
Honda,2015,gas,9,292017.7,mixed,90,14,High,28.2,100.0,0,439.86
Honda,2020,diesel,4,130439.3,city,180,104,Medium,27.8,100.0,0,606.3
Toyota,2019,electric,5,110519.7,mixed,90,50,N/A,33.3,100.0,0,345.25
Tesla,2014,electric,10,321748.9,highway,180,52,N/A,34.3,100.0,0,445.98
Tesla,2015,gas,9,87077.4,mixed,180,33,High,37.2,100.0,0,540.48
Chevrolet,2015,diesel,9,92750.5,highway,180,123,Medium,35.7,100.0,0,474.34
Ford,2019,diesel,5,46925.8,mixed,180,76,High,34.9,95.7,1,538.41
BMW,2015,diesel,9,150062.4,mixed,365,122,High,36.8,100.0,0,618.44
Chevrolet,2021,electric,3,87526.1,highway,90,76,N/A,34.5,100.0,0,444.77
Chevrolet,2010,diesel,14,409818.7,mixed,180,69,High,32.0,100.0,1,654.19
Toyota,2017,diesel,7,254100.8,mixed,90,20,High,35.7,100.0,1,521.34
Chevrolet,2017,diesel,7,109206.6,city,180,107,Medium,35.6,100.0,0,549.15
Tesla,2014,electric,10,285642.0,city,365,363,N/A,33.0,100.0,1,470.65
Chevrolet,2010,diesel,14,409058.4,mixed,180,134,Medium,29.4,100.0,1,608.02
BMW,2020,electric,4,64734.9,highway,180,89,N/A,27.6,97.1,0,409.36
BMW,2012,gas,12,370669.2,city,90,78,Low,35.5,100.0,2,823.56
Tesla,2011,gas,13,281292.3,city,365,176,High,34.4,100.0,1,541.38
Chevrolet,2015,electric,9,175336.6,city,180,41,N/A,34.9,100.0,0,357.59
BMW,2013,gas,11,117067.4,mixed,365,307,Low,35.6,100.0,2,827.09
Honda,2013,diesel,11,131962.0,city,180,101,Medium,30.3,100.0,0,727.9
Chevrolet,2019,gas,5,90472.1,highway,365,360,Low,27.4,100.0,2,733.25
BMW,2015,gas,9,248617.9,city,365,334,Low,34.5,100.0,1,396.85
Tesla,2023,electric,1,37289.8,city,365,111,N/A,36.6,82.8,0,263.78
Tesla,2015,electric,9,197502.3,mixed,90,52,N/A,34.1,100.0,1,378.55
Tesla,2019,diesel,5,111892.1,city,90,15,High,28.5,100.0,1,765.11
BMW,2011,gas,13,388317.0,city,365,95,High,33.7,100.0,2,625.85
Tesla,2018,gas,6,196966.6,highway,365,292,Low,29.6,100.0,3,904.8
Toyota,2017,diesel,7,242617.6,highway,365,145,High,28.4,100.0,0,413.88
Honda,2021,gas,3,103631.1,highway,90,19,High,33.0,100.0,0,376.96
Toyota,2022,diesel,2,35440.6,city,365,301,Low,33.5,92.3,1,799.84
Honda,2014,gas,10,95443.8,mixed,180,1,High,32.7,100.0,1,456.15
Toyota,2013,diesel,11,361882.6,city,180,118,Medium,34.3,100.0,0,612.22
Honda,2023,gas,1,29463.6,city,365,342,Low,30.6,72.2,0,343.31
Chevrolet,2023,diesel,1,10655.5,highway,180,93,Medium,33.3,17.6,0,154.13
Chevrolet,2014,gas,10,173599.3,mixed,365,190,Medium,31.5,100.0,2,735.85
Honda,2011,electric,13,345507.5,mixed,365,2,N/A,32.2,100.0,0,221.28
Chevrolet,2015,electric,9,259476.6,highway,90,45,N/A,33.8,100.0,2,529.73
Tesla,2013,diesel,11,142056.5,mixed,365,110,High,36.2,100.0,3,640.42
BMW,2020,electric,4,67634.6,highway,180,176,N/A,33.9,100.0,0,454.22
Tesla,2012,diesel,12,395006.0,city,365,256,Medium,34.9,100.0,1,773.71
Tesla,2017,gas,7,58260.3,mixed,365,360,Low,33.0,100.0,1,471.32
Ford,2012,electric,12,328627.7,mixed,180,21,N/A,34.5,100.0,1,355.58
Honda,2013,diesel,11,156752.0,mixed,90,13,High,36.1,100.0,0,723.62
Tesla,2018,electric,6,116272.4,mixed,365,219,N/A,38.6,100.0,1,487.08
Chevrolet,2014,diesel,10,330919.9,mixed,365,172,High,36.6,100.0,0,563.89
Chevrolet,2018,electric,6,141420.1,highway,365,223,N/A,32.8,100.0,1,439.34
Honda,2012,diesel,12,359294.6,highway,90,5,High,36.4,100.0,0,515.27
Chevrolet,2023,electric,1,8037.8,mixed,90,64,N/A,34.6,13.7,0,241.31
Toyota,2017,diesel,7,242226.6,highway,365,276,Low,31.2,100.0,1,498.46
Ford,2015,electric,9,230219.9,mixed,90,3,N/A,34.7,100.0,0,303.6
Honda,2014,diesel,10,184747.1,city,180,130,Medium,29.6,100.0,0,504.63
Tesla,2014,electric,10,322078.4,highway,180,112,N/A,34.7,100.0,1,448.52
Chevrolet,2023,electric,1,7534.7,mixed,365,285,N/A,38.3,20.1,0,131.0
Chevrolet,2023,diesel,1,13610.7,highway,180,30,High,35.5,17.3,0,118.54
Toyota,2013,diesel,11,373472.6,highway,365,210,Medium,36.6,100.0,1,779.84
Toyota,2020,gas,4,102574.7,city,365,19,High,31.9,100.0,0,486.93
BMW,2023,diesel,1,34937.2,mixed,90,86,Low,34.4,60.9,2,600.32
Tesla,2015,gas,9,275549.3,mixed,180,53,High,35.1,100.0,2,758.09
Chevrolet,2020,electric,4,90235.1,city,90,24,N/A,32.1,100.0,0,375.82
Chevrolet,2014,diesel,10,331582.7,mixed,365,270,Medium,35.1,100.0,0,593.69
Chevrolet,2019,gas,5,89553.5,highway,365,179,High,34.4,100.0,1,630.86
Chevrolet,2013,electric,11,143947.4,mixed,365,193,N/A,35.1,100.0,5,784.71
BMW,2011,gas,13,422559.2,city,90,56,Medium,29.9,100.0,0,461.2
BMW,2018,gas,6,163729.4,city,90,56,Medium,36.8,100.0,1,580.56
Toyota,2017,diesel,7,243356.7,highway,365,78,High,34.4,100.0,0,485.35
Toyota,2010,diesel,14,423819.9,city,90,51,Medium,32.6,100.0,4,1118.55
Toyota,2015,gas,9,168781.2,mixed,90,34,High,32.7,100.0,0,475.09
Ford,2010,gas,14,317472.3,city,365,201,Medium,32.9,100.0,0,414.74
BMW,2019,electric,5,149843.6,city,180,13,N/A,30.5,100.0,2,503.57
Ford,2018,diesel,6,157472.3,highway,180,90,High,36.6,100.0,1,466.02
Tesla,2017,diesel,7,197771.0,city,180,13,High,35.9,100.0,1,632.48
Honda,2012,gas,12,110913.5,city,180,98,Medium,36.1,100.0,0,536.35
Chevrolet,2016,electric,8,63559.2,mixed,180,32,N/A,37.5,100.0,0,350.32
BMW,2010,electric,14,153390.7,highway,365,256,N/A,33.6,100.0,1,453.49
Tesla,2014,electric,10,285043.8,city,365,33,N/A,28.0,100.0,0,438.89
Honda,2012,gas,12,109316.5,city,180,18,High,34.9,100.0,1,464.68
Toyota,2013,gas,11,178014.6,mixed,180,151,Low,34.8,100.0,1,637.98
Honda,2014,gas,10,93678.6,mixed,180,3,High,37.7,100.0,1,519.3
Toyota,2023,gas,1,15968.9,mixed,90,35,High,36.2,29.0,0,151.76
Chevrolet,2010,diesel,14,409471.6,mixed,180,76,High,33.4,100.0,1,663.33
Honda,2022,electric,2,47933.6,mixed,365,313,N/A,32.6,96.0,1,337.02
BMW,2023,diesel,1,35899.8,mixed,90,31,High,36.0,72.4,0,438.26
Honda,2019,electric,5,103633.2,highway,365,136,N/A,25.0,100.0,2,451.19
Honda,2013,electric,11,288231.8,mixed,365,358,N/A,33.7,100.0,0,374.02
Tesla,2010,gas,14,198936.1,mixed,180,66,High,35.8,100.0,0,560.99
BMW,2010,diesel,14,245456.1,mixed,90,19,High,32.6,100.0,0,467.03
Ford,2022,diesel,2,38489.6,highway,90,73,Low,31.9,46.6,2,378.29
Honda,2016,electric,8,150957.5,highway,365,249,N/A,33.9,100.0,0,369.37
Ford,2013,diesel,11,249202.3,highway,365,277,Low,37.0,100.0,0,837.49
Chevrolet,2011,electric,13,270670.6,mixed,365,111,N/A,34.4,100.0,1,346.23
